Id,Number,Letter,Rep,Conc,Temperature,Hours,MM,Growth_rate,Irrigation,Control,Relative,Species,Isolate
CCH_F,29,A,1,0%,23°C,48,20,0.416666667,Non-irrigated,0.416666667,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,23°C,48,21,0.4375,Non-irrigated,0.4375,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,23°C,48,21,0.4375,Non-irrigated,0.4375,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,23°C,72,22,0.305555556,Non-irrigated,0.305555556,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,23°C,72,20,0.277777778,Non-irrigated,0.277777778,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,23°C,72,19,0.263888889,Non-irrigated,0.263888889,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,23°C,96,42,0.4375,Non-irrigated,0.4375,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,23°C,96,43,0.447916667,Non-irrigated,0.447916667,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,23°C,96,43,0.447916667,Non-irrigated,0.447916667,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,23°C,119,60,0.504201681,Non-irrigated,0.504201681,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,23°C,119,60,0.504201681,Non-irrigated,0.504201681,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,23°C,119,60,0.504201681,Non-irrigated,0.504201681,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,48,16,0.333333333,Non-irrigated,0.333333333,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,48,14,0.291666667,Non-irrigated,0.291666667,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,48,15,0.3125,Non-irrigated,0.3125,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,72,32,0.444444444,Non-irrigated,0.444444444,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,72,32,0.444444444,Non-irrigated,0.444444444,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,72,33,0.458333333,Non-irrigated,0.458333333,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,96,26,0.270833333,Non-irrigated,0.270833333,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,96,25,0.260416667,Non-irrigated,0.260416667,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,96,26,0.270833333,Non-irrigated,0.270833333,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,119,31,0.260504202,Non-irrigated,0.260504202,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,119,29,0.243697479,Non-irrigated,0.243697479,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,119,30,0.25210084,Non-irrigated,0.25210084,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,144,34,0.236111111,Non-irrigated,0.236111111,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,144,31,0.215277778,Non-irrigated,0.215277778,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,144,34,0.236111111,Non-irrigated,0.236111111,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,0%,31°C,167,35,0.209580838,Non-irrigated,0.209580838,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,0%,31°C,167,33,0.19760479,Non-irrigated,0.19760479,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,0%,31°C,167,37,0.221556886,Non-irrigated,0.221556886,100,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,23°C,48,6,0.125,Non-irrigated,0.416666667,333.3333333,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,23°C,48,6,0.125,Non-irrigated,0.4375,350,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,23°C,48,6,0.125,Non-irrigated,0.4375,350,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,23°C,72,11,0.152777778,Non-irrigated,0.305555556,200,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,23°C,72,11,0.152777778,Non-irrigated,0.277777778,181.8181818,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,23°C,72,11,0.152777778,Non-irrigated,0.263888889,172.7272727,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,23°C,96,11,0.114583333,Non-irrigated,0.4375,381.8181818,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,23°C,96,10,0.104166667,Non-irrigated,0.447916667,430,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,23°C,96,10,0.104166667,Non-irrigated,0.447916667,430,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,23°C,119,13,0.109243697,Non-irrigated,0.504201681,461.5384615,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,23°C,119,13,0.109243697,Non-irrigated,0.504201681,461.5384615,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,23°C,119,13,0.109243697,Non-irrigated,0.504201681,461.5384615,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,48,9,0.1875,Non-irrigated,0.333333333,177.7777778,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,48,9,0.1875,Non-irrigated,0.291666667,155.5555556,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,48,8,0.166666667,Non-irrigated,0.3125,187.5,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,72,9,0.125,Non-irrigated,0.444444444,355.5555556,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,72,9,0.125,Non-irrigated,0.444444444,355.5555556,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,72,9,0.125,Non-irrigated,0.458333333,366.6666667,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,96,15,0.15625,Non-irrigated,0.270833333,173.3333333,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,96,15,0.15625,Non-irrigated,0.260416667,166.6666667,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,96,15,0.15625,Non-irrigated,0.270833333,173.3333333,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,119,18,0.151260504,Non-irrigated,0.260504202,172.2222222,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,119,17,0.142857143,Non-irrigated,0.243697479,170.5882353,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,119,16,0.134453782,Non-irrigated,0.25210084,187.5,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,144,22,0.152777778,Non-irrigated,0.236111111,154.5454545,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,144,21,0.145833333,Non-irrigated,0.215277778,147.6190476,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,144,18,0.125,Non-irrigated,0.236111111,188.8888889,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,1,10%,31°C,167,25,0.149700599,Non-irrigated,0.209580838,140,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,2,10%,31°C,167,24,0.143712575,Non-irrigated,0.19760479,137.5,Fusarium oxysporum,CCH_F29_A
CCH_F,29,A,3,10%,31°C,167,25,0.149700599,Non-irrigated,0.221556886,148,Fusarium oxysporum,CCH_F29_A
CCH_F,3,A,1,0%,23°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,23°C,72,4,0.055555556,Irrigated,0.055555556,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,72,4,0.055555556,Irrigated,0.055555556,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,72,4,0.055555556,Irrigated,0.055555556,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,23°C,96,5,0.052083333,Irrigated,0.052083333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,96,6,0.0625,Irrigated,0.0625,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,96,6,0.0625,Irrigated,0.0625,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,23°C,120,11,0.091666667,Irrigated,0.091666667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,120,11,0.091666667,Irrigated,0.091666667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,120,11,0.091666667,Irrigated,0.091666667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,23°C,144,15,0.104166667,Irrigated,0.104166667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,144,15,0.104166667,Irrigated,0.104166667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,144,15,0.104166667,Irrigated,0.104166667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,23°C,170,22,0.129411765,Irrigated,0.129411765,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,23°C,170,22,0.129411765,Irrigated,0.129411765,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,23°C,170,22,0.129411765,Irrigated,0.129411765,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,72,4,0.055555556,Irrigated,0.055555556,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,72,3,0.041666667,Irrigated,0.041666667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,72,4,0.055555556,Irrigated,0.055555556,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,96,7,0.072916667,Irrigated,0.072916667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,96,6,0.0625,Irrigated,0.0625,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,96,7,0.072916667,Irrigated,0.072916667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,120,10,0.083333333,Irrigated,0.083333333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,120,9,0.075,Irrigated,0.075,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,120,11,0.091666667,Irrigated,0.091666667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,144,14,0.097222222,Irrigated,0.097222222,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,144,12,0.083333333,Irrigated,0.083333333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,144,15,0.104166667,Irrigated,0.104166667,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,0%,31°C,170,20,0.117647059,Irrigated,0.117647059,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,0%,31°C,170,22,0.129411765,Irrigated,0.129411765,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,0%,31°C,170,20,0.117647059,Irrigated,0.117647059,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,48,0,0,Irrigated,0.020833333,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,48,0,0,Irrigated,0.020833333,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,48,0,0,Irrigated,0.020833333,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,72,0,0,Irrigated,0.055555556,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,72,0,0,Irrigated,0.055555556,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,72,0,0,Irrigated,0.055555556,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,96,1,0.010416667,Irrigated,0.052083333,20,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,96,0,0,Irrigated,0.0625,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,96,1,0.010416667,Irrigated,0.0625,16.66666667,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,120,4,0.033333333,Irrigated,0.091666667,36.36363636,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,120,2,0.016666667,Irrigated,0.091666667,18.18181818,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,120,4,0.033333333,Irrigated,0.091666667,36.36363636,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,144,5,0.034722222,Irrigated,0.104166667,33.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,144,5,0.034722222,Irrigated,0.104166667,33.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,144,5,0.034722222,Irrigated,0.104166667,33.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,23°C,170,7,0.041176471,Irrigated,0.129411765,31.81818182,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,23°C,170,7,0.041176471,Irrigated,0.129411765,31.81818182,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,23°C,170,7,0.041176471,Irrigated,0.129411765,31.81818182,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,48,0,0,Irrigated,0.020833333,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,48,0,0,Irrigated,0.020833333,0,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,48,1,0.020833333,Irrigated,0.020833333,100,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,72,1,0.013888889,Irrigated,0.055555556,25,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,72,1,0.013888889,Irrigated,0.041666667,33.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,72,2,0.027777778,Irrigated,0.055555556,50,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,96,2,0.020833333,Irrigated,0.072916667,28.57142857,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,96,2,0.020833333,Irrigated,0.0625,33.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,96,2,0.020833333,Irrigated,0.072916667,28.57142857,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,120,4,0.033333333,Irrigated,0.083333333,40,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,120,4,0.033333333,Irrigated,0.075,44.44444444,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,120,3,0.025,Irrigated,0.091666667,27.27272727,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,144,8,0.055555556,Irrigated,0.097222222,57.14285714,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,144,7,0.048611111,Irrigated,0.083333333,58.33333333,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,144,6,0.041666667,Irrigated,0.104166667,40,Gibellulopsis,CCH_F3_A
CCH_F,3,A,1,10%,31°C,170,10,0.058823529,Irrigated,0.117647059,50,Gibellulopsis,CCH_F3_A
CCH_F,3,A,2,10%,31°C,170,11,0.064705882,Irrigated,0.129411765,50,Gibellulopsis,CCH_F3_A
CCH_F,3,A,3,10%,31°C,170,10,0.058823529,Irrigated,0.117647059,50,Gibellulopsis,CCH_F3_A
CCH_F,3,B,1,0%,23°C,48,9,0.1875,Irrigated,0.1875,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,48,7,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,48,7,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,23°C,72,12,0.166666667,Irrigated,0.166666667,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,72,12,0.166666667,Irrigated,0.166666667,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,72,11,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,23°C,96,15,0.15625,Irrigated,0.15625,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,96,15,0.15625,Irrigated,0.15625,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,96,14,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,23°C,119,19,0.159663866,Irrigated,0.159663866,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,119,18,0.151260504,Irrigated,0.151260504,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,119,18,0.151260504,Irrigated,0.151260504,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,23°C,144,22,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,144,22,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,144,21,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,23°C,167,26,0.155688623,Irrigated,0.155688623,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,23°C,167,25,0.149700599,Irrigated,0.149700599,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,23°C,167,25,0.149700599,Irrigated,0.149700599,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,48,9,0.1875,Irrigated,0.1875,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,48,8,0.166666667,Irrigated,0.166666667,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,48,8,0.166666667,Irrigated,0.166666667,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,72,11,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,72,11,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,72,11,0.152777778,Irrigated,0.152777778,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,96,15,0.15625,Irrigated,0.15625,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,96,14,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,96,14,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,119,18,0.151260504,Irrigated,0.151260504,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,119,16,0.134453782,Irrigated,0.134453782,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,119,17,0.142857143,Irrigated,0.142857143,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,144,21,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,144,20,0.138888889,Irrigated,0.138888889,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,144,21,0.145833333,Irrigated,0.145833333,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,0%,31°C,167,25,0.149700599,Irrigated,0.149700599,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,0%,31°C,167,24,0.143712575,Irrigated,0.143712575,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,0%,31°C,167,24,0.143712575,Irrigated,0.143712575,100,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,48,5,0.104166667,Irrigated,0.1875,180,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,48,5,0.104166667,Irrigated,0.145833333,140,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,48,5,0.104166667,Irrigated,0.145833333,140,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,72,7,0.097222222,Irrigated,0.166666667,171.4285714,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,72,7,0.097222222,Irrigated,0.166666667,171.4285714,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,72,7,0.097222222,Irrigated,0.152777778,157.1428571,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,96,8,0.083333333,Irrigated,0.15625,187.5,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,96,7,0.072916667,Irrigated,0.15625,214.2857143,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,96,7,0.072916667,Irrigated,0.145833333,200,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,119,9,0.075630252,Irrigated,0.159663866,211.1111111,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,119,8,0.067226891,Irrigated,0.151260504,225,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,119,8,0.067226891,Irrigated,0.151260504,225,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,144,9,0.0625,Irrigated,0.152777778,244.4444444,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,144,9,0.0625,Irrigated,0.152777778,244.4444444,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,144,9,0.0625,Irrigated,0.145833333,233.3333333,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,23°C,167,11,0.065868263,Irrigated,0.155688623,236.3636364,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,23°C,167,10,0.05988024,Irrigated,0.149700599,250,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,23°C,167,11,0.065868263,Irrigated,0.149700599,227.2727273,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,48,5,0.104166667,Irrigated,0.1875,180,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,48,5,0.104166667,Irrigated,0.166666667,160,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,48,5,0.104166667,Irrigated,0.166666667,160,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,72,6,0.083333333,Irrigated,0.152777778,183.3333333,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,72,6,0.083333333,Irrigated,0.152777778,183.3333333,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,72,5,0.069444444,Irrigated,0.152777778,220,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,96,9,0.09375,Irrigated,0.15625,166.6666667,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,96,9,0.09375,Irrigated,0.145833333,155.5555556,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,96,9,0.09375,Irrigated,0.145833333,155.5555556,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,119,11,0.092436975,Irrigated,0.151260504,163.6363636,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,119,11,0.092436975,Irrigated,0.134453782,145.4545455,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,119,11,0.092436975,Irrigated,0.142857143,154.5454545,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,144,13,0.090277778,Irrigated,0.145833333,161.5384615,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,144,13,0.090277778,Irrigated,0.138888889,153.8461538,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,144,13,0.090277778,Irrigated,0.145833333,161.5384615,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,1,10%,31°C,167,15,0.089820359,Irrigated,0.149700599,166.6666667,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,2,10%,31°C,167,15,0.089820359,Irrigated,0.143712575,160,Verticillium dahliae,CCH_F3_B
CCH_F,3,B,3,10%,31°C,167,15,0.089820359,Irrigated,0.143712575,160,Verticillium dahliae,CCH_F3_B
CCH_F,31,,1,0%,23°C,48,8,0.166666667,Non-irrigated,0.166666667,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,2,0%,23°C,48,9,0.1875,Non-irrigated,0.1875,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,3,0%,23°C,48,9,0.1875,Non-irrigated,0.1875,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,1,0%,23°C,72,20,0.277777778,Non-irrigated,0.277777778,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,2,0%,23°C,72,20,0.277777778,Non-irrigated,0.277777778,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,3,0%,23°C,72,20,0.277777778,Non-irrigated,0.277777778,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,1,0%,23°C,96,29,0.302083333,Non-irrigated,0.302083333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,2,0%,23°C,96,29,0.302083333,Non-irrigated,0.302083333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,3,0%,23°C,96,29,0.302083333,Non-irrigated,0.302083333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,1,0%,23°C,120,40,0.333333333,Non-irrigated,0.333333333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,2,0%,23°C,120,40,0.333333333,Non-irrigated,0.333333333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,3,0%,23°C,120,41,0.341666667,Non-irrigated,0.341666667,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,1,0%,31°C,48,13,0.270833333,Non-irrigated,0.270833333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,2,0%,31°C,48,13,0.270833333,Non-irrigated,0.270833333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,3,0%,31°C,48,13,0.270833333,Non-irrigated,0.270833333,100,Fusarium oxysporum,CCH_F31
CCH_F,31,,1,0%,31°C,72,26,0.361111111,Non-irrigated,0.361111111,100,Fusarium oxysporum,CCH_F31
